Il n'y a plus que trois jours () le départ.	正解はavant。jusqu'àは継続的動作を伴う
2017年秋季実用フランス語検定準１級 Une déclaration doit être déposée avant auprès des autorités administratives, et, éventuellement, l'administration (   4   ) l'ouverture de l'école si elle considère que cela constituerait un « trouble à l'ordre public » ou que les conditions d'hygiène ne sont pas réunies. 1 doit encourager 2 ne veut pas aider 3 peut empêcher	3
2017年秋季実用フランス語検定準１級 Une fois l'école ouverte, les services de l'Éducation nationale peuvent mener autant d'inspection qu'ils l'estiment nécessaire.  Deux lois, en 1998 et 2005, ont (   5   ) les contrôles pour éviter c'était l'objectif à l'époque les déviations sectaires（セクトの）. L'enseignement ne doit rien comporter de contraire « au respect des lois » . 1 conseillé d'arrêter 2 interdit de mener 3 permis de renforcer	3
2015年秋季実用フランス語検定準１級 A : C'est un appareil qui sert à (     ) les astres. B : Il faut (     ) le Code de la route.	observer
2015年秋季実用フランス語検定準１級 A : C'est un garçon sans (     ).  Il ne cause pas de problèmes. B : Il est venu ce matin, (     ) de voir comment c'était.	histoireB:ただ〜するために
2015年秋季実用フランス語検定準１級 A : Est-ce qu'on a le droit de (     ) les feuilles mortes dans son jardin ? B : Tu sais qu'il est interdit de (     ) un feu rouge ?	brûler
2015年秋季実用フランス語検定準１級 A : Il vaut mieux ne pas tout lui demander en (     ). B : Où est le (     ) de papier à lettres que j'ai acheté hier ?	blocen bloc まるごと、まとめての意味
2015年秋季実用フランス語検定準１級 A : Pour obtenir l'ouverture de négociations, les salariés se sont mis en grève avec (     ) des locaux. B : Sa principale (     ) est de jardiner.	occupation
2016年秋季実用フランス語検定準１級 A : Faut-il (     ) les mots inutiles pour remplir ces papiers ? B : Prenez garde de ne pas (     ) cette glace en la nettoyant.	rayer
2016年秋季実用フランス語検定準１級 A : Il est prêt à tout (     ) pour réussir. B : Je me suis laissé (     ) par la proposition du directeur.	tenterA:試みるB:se laisser tenter parの形で「〜の誘いにのる」
2016年秋季実用フランス語検定準１級 A : Il faudrait être bien (     ) pour croire à ces histoires. B : Tu n'as qu'à fermer la porte d'un (     ) tour de clef.	simpleA:単純な、頭の弱いB:1重の、1回の
2016年秋季実用フランス語検定準１級 A : Ils se sont tous endormis au (     ) de la conférence. B : Mes parents ne sortent qu'avec des gens de leur (     ).	milieu
2016年秋季実用フランス語検定準１級 A : N'en parlons plus. J'en ai assez dit sur ce (     ). B : Tu as fini ce roman ? Non, je n'ai pas lu au-delà du troisième (     ).	chapitreA:問題、話題B:章
2011年秋季実用フランス語検定準１級 A : Le bruit l'a fait sursauter de peur. B : Quand il a entendu le bruit, il a eu un () de peur.	sursaut
2011年秋季実用フランス語検定準１級 A : Qui ne voudrait pas prolonger ses vacances ? B : La () de ses vacances est un rêve pour tout le monde.	prolongation
2011年秋季実用フランス語検定準１級 A : Il préfère le football à tous les autres sports. B : En matière de sport, sa () va au football.	préférence
2011年秋季実用フランス語検定準１級 A : Elle dit tout net son opinion.   B : Elle s'est exprimée avec ().	netteté
2011年秋季実用フランス語検定準１級 A : Ce qu'il dit est extravagant, c'est scandaleux. B : On est choqué par l'() de ses propos.	extravagance
2012年秋季実用フランス語検定準１級 A : Comme les étudiants continuaient à bavarder, le professeur s'est mis en colère. B : Le () sans fin des étudiants a mis le professeur en colère.	bavardage
2012年秋季実用フランス語検定準１級 A : Tout le mpnde l'aime, car il a l'esprit large. B : Il est aimé de tout le monde pour sa () d'esprit.	largeur
2012年秋季実用フランス語検定準１級 A : Il lui a présenté des excuses vraiment sincères. B : Il lui a demandé pardon en toute ().	sincérité
2012年秋季実用フランス語検定準１級 A : Je ne peux pas supporter qu'il me reproche rudement ma conduite. B : La () de ses reproches sur ma conduite m'est insupportable.	rudesse
2013年秋季実用フランス語検定準１級 A : Ta chemise est déchirée. B : Il y a une () à ta chemise.	déchirure
2013年秋季実用フランス語検定準１級 A : Ce n'est pas quelqu'un de spontané. B : La () n'est pas dans sa nature.	spontanéité
2013年秋季実用フランス語検定準１級 A : Quand il boit, il agit audacieusement. B : L'alcool lui donne de l'().	audace
2013年秋季実用フランス語検定準１級 A : Beaucoup de gens viennent habiter ce quartier parce que l'école est proche. B : Ce quartier attire beaucoup de gens en raison de la () de l'école.	proximité
2014年秋季実用フランス語検定準１級 A : Hector s'est fait licencier à cause d'une faute professionnelle. B : Hector a fait l'objet d'un () pour faute professionnelle.	licenciement
2014年秋季実用フランス語検定準１級 A : Ils combattent le racisme depuis longtemps. B : Leur () contre le racisme ne date âs d'hier.	combat
2014年秋季実用フランス語検定準１級 A : Vous êtes mieux avec les cheveux coupés court. B : Une () courte vous va mieux.	coupe
2014年秋季実用フランス語検定準１級 A : Elle m'a parlé méchamment, ça m'a vraiment surpris. B : J'ai été très étonné par la () avec laquelle elle m'a parlé.	méchanceté
2014年秋季実用フランス語検定準１級 A : Sophie est si distraite qu'elle ne sait jamais où elle s'est garée. B : Par excès de (), Sophie oublie toujours où elle a mis sa voiture.	distraction
2015年秋季実用フランス語検定準１級 A : Il est inimaginable que le premier ministre se soit vengé d'un article que j'avais écrit il y a 20 ans. B : Personne ne peut imaginer que le premier ministre ait tiré (     ) d'un article que j'avais écrit il y a 20 ans.	vengeance
2015年秋季実用フランス語検定準１級 A : Il faut traiter équitablement les élèves. B: L'(     ) est exigée dans le traitement des élèves.	équité
2015年秋季実用フランス語検定準１級 A : Les manifestants ont été expulsés par la police. B : la police a procédé à l'(     ) des manifestants.	expulsion
2015年秋季実用フランス語検定準１級 A : Ma secrétaire est trop discrète pour lire mon courrier privé. B : La (     ) de ma secrétaire ne lui permet pas de lire mon courrier privé.	discrétion
2015年秋季実用フランス語検定準１級 A : Vous êtes aussi mince que dans votre jeunesse. B : Vous avez conservé toute votre (     ).	minceur
2016年秋季実用フランス語検定準１級 A : J'ai été étonné de constater que vos étudiants étaient assidus aux cours. B : L'( )de vos étudiants aux cours m'a étonné.	assiduité
2016年秋季実用フランス語検定準１級 A : Je suis payé tous les vendredis. B: Je touche ma (     ) chaque vendredi.	paie / paye
2016年秋季実用フランス語検定準１級 A : L'accident s'est produit à cause des pneus usés. B : L'(     ) des pneus a provoqué l'accident.	usure
2016年秋季実用フランス語検定準１級 A : L'opposition de certains pays a bloqué les négociations. B : Le (     ) des négociations est dû à l'opposition de certains pays.	blocage
2016年秋季実用フランス語検定準１級 A : Pourquoi est-il si impertinent ? B : D'où lui vient cette (     ) ?	impertinence
2018年秋季実用フランス語検定準１級 A : Je ne savais pas que cet acteur était décédé. B : Je n'étais pas au courant du (     ) de cet auteur.	décès
2018年秋季実用フランス語検定準１級 A : Quand on lui parle, on doit se méfier de ce journaliste. B: Il faut parler à ce journaliste avec (     ).	méfiance
2018年秋季実用フランス語検定準１級 A : Son visage disait qu'elle désapprouvait. B: On pouvait lire la (     ) sur son visage.	désapprobation
2018年秋季実用フランス語検定準１級 A : Tout le monde admire son attitude ferme. B : La (     ) de son attitude lui vaut une admiration unanime.	fermeté
2018年秋季実用フランス語検定準１級 A : Vous êtes trop fréquemment en retard. B : La (     ) de vos retards est excessive.	fréquence
